"placeA_FIPS","placeB_FIPS","BtoA","AtoB"
"46079","46099","119","126"
"46079","46097","8","21"
"46079","46125","4","0"
"46079","46101","17","0"
"46079","25","7","0"
"46079","EUR000","5","0"
"46079","27","99","12"
"46079","20","1","0"
"46079","22","3","55"
"46079","47","12","0"
"46079","46109","4","15"
"46079","42","3","0"
"46079","29","0","134"
"46079","40","32","0"
"46079","46127","10","0"
"46079","1","0","9"
"46079","4","0","119"
"46079","6","4","0"
"46079","8","39","128"
"46079","46083","52","34"
"46079","46081","6","19"
"46079","46103","44","6"
"46079","46089","6","0"
"46079","38","25","0"
"46079","ASI000","8","0"
"46079","46113","2","0"
"46079","12","8","16"
"46079","48","2","0"
"46079","19","57","0"
"46079","32","15","0"
"46079","37","0","12"
"46079","36","0","3"
"46079","35","4","0"
"46079","34","4","72"
"46079","SAM000","2","0"
"46099","46109","22","39"
"46099","ASI000","327","0"
"46099","54","0","7"
"46099","42","0","99"
"46099","46125","168","122"
"46099","46101","118","166"
"46099","NAM000","59","0"
"46099","OCE000","9","0"
"46099","46119","0","1"
"46099","CAR000","2","0"
"46099","46127","65","92"
"46099","53","99","154"
"46099","24","0","78"
"46099","25","12","4"
"46099","26","74","104"
"46099","27","1343","1453"
"46099","20","59","29"
"46099","46107","13","0"
"46099","22","16","12"
"46099","46105","0","33"
"46099","46121","1","21"
"46099","45","0","17"
"46099","28","0","28"
"46099","29","42","93"
"46099","40","51","23"
"46099","41","17","26"
"46099","SAM000","4","0"
"46099","2","8","37"
"46099","5","0","21"
"46099","4","208","304"
"46099","6","105","401"
"46099","9","1","0"
"46099","8","219","365"
"46099","51","0","221"
"46099","46111","0","3"
"46099","56","37","7"
"46099","EUR000","104","0"
"46099","46103","230","345"
"46099","39","0","57"
"46099","47","14","0"
"46099","38","255","328"
"46099","72","0","51"
"46099","AFR000","49","0"
"46099","46115","47","40"
"46099","CAM000","102","0"
"46099","11","0","10"
"46099","46113","1","15"
"46099","13","2","40"
"46099","12","44","194"
"46099","15","0","79"
"46099","48","329","373"
"46099","17","60","31"
"46099","16","18","120"
"46099","19","1127","579"
"46099","18","43","41"
"46099","31","290","477"
"46099","30","182","99"
"46099","37","101","127"
"46099","36","23","158"
"46099","35","20","42"
"46099","34","108","0"
"46099","33","7","0"
"46099","55","82","81"
"46099","32","16","80"
"46099","49","152","166"
"46099","46129","3","0"
"46099","46135","237","100"
"46099","50","0","50"
"46095","46103","0","13"
"46095","46113","4","0"
"46095","27","5","0"
"46095","46099","33","0"
"46095","46117","0","55"
"46095","46121","10","10"
"46095","31","4","16"
"46095","46123","0","24"
"46095","EUR000","5","0"
"46095","40","5","0"
"46095","46101","0","13"
"46095","4","0","10"
"46095","8","0","16"
"46123","24","1","0"
"46123","EUR000","4","0"
"46123","38","5","8"
"46123","17","3","0"
"46123","16","1","0"
"46123","46137","0","3"
"46123","32","0","4"
"46123","31","93","94"
"46123","30","132","0"
"46123","29","0","7"
"46123","OCE000","5","0"
"46123","ASI000","4","0"
"46123","46135","0","7"
"46097","46111","9","0"
"46097","46103","8","0"
"46097","27","10","1"
"46097","46099","28","0"
"46097","19","2","0"
"46097","46135","2","0"
"46097","53","1","0"
"46097","ASI000","2","0"
"46091","46103","20","0"
"46091","38","7","82"
"46091","20","0","20"
"46091","46099","22","0"
"46091","46117","1","0"
"46091","CAM000","14","0"
"46091","55","0","2"
"46091","31","16","0"
"46091","46109","63","15"
"46091","41","8","0"
"46091","46101","2","0"
"46091","27","0","89"
"46091","ASI000","5","0"
"46091","6","20","0"
"46091","46115","0","4"
"46055","46103","7","32"
"46055","46081","13","0"
"46055","46071","0","3"
"46055","46099","0","10"
"46055","48","2","0"
"46055","30","0","3"
"46055","2","17","0"
"46055","ASI000","4","0"
"46055","8","17","0"
"46101","46103","9","0"
"46101","39","23","0"
"46101","27","40","21"
"46101","46115","0","3"
"46101","48","1","0"
"46101","CAM000","9","0"
"46101","19","0","13"
"46101","32","0","4"
"46101","31","27","0"
"46101","46109","12","0"
"46101","28","2","0"
"46101","46113","0","8"
"46101","53","8","0"
"46101","55","1","0"
"46101","38","20","21"
"46101","ASI000","17","0"
"46101","6","19","0"
"46101","AFR000","30","0"
"46075","19","4","0"
"46075","46103","8","0"
"46075","46101","0","18"
"46075","51","78","0"
"46075","56","0","53"
"46137","27","3","0"
"46137","20","11","0"
"46137","49","6","0"
"46137","40","5","0"
"46137","38","34","4"
"46137","8","7","0"
"46073","46083","0","4"
"46073","27","2","0"
"46073","46115","22","0"
"46073","46099","0","8"
"46073","16","2","0"
"46073","19","0","5"
"46073","31","1","9"
"46073","46119","0","7"
"46061","46113","24","0"
"46061","12","2","20"
"46061","46087","11","0"
"46061","46099","57","0"
"46061","46067","0","5"
"46061","19","0","4"
"46061","18","1","4"
"46061","42","27","0"
"46061","37","3","0"
"46061","36","3","0"
"46061","27","8","8"
"46061","5","0","18"
"46061","4","21","0"
"46061","6","0","27"
"46103","46109","0","13"
"46103","54","0","40"
"46103","42","91","0"
"46103","46123","101","0"
"46103","46125","0","10"
"46103","46119","5","6"
"46103","53","69","85"
"46103","46137","33","25"
"46103","24","16","0"
"46103","25","19","40"
"46103","26","0","51"
"46103","27","527","106"
"46103","20","86","68"
"46103","21","15","5"
"46103","48","291","268"
"46103","49","93","28"
"46103","46121","24","48"
"46103","44","0","39"
"46103","45","9","20"
"46103","28","46","27"
"46103","29","20","150"
"46103","40","9","121"
"46103","41","149","93"
"46103","1","29","43"
"46103","SAM000","16","0"
"46103","2","48","54"
"46103","5","30","51"
"46103","4","145","191"
"46103","6","265","318"
"46103","8","264","259"
"46103","ISL000","44","0"
"46103","51","47","28"
"46103","56","329","207"
"46103","EUR000","187","0"
"46103","46129","7","68"
"46103","39","174","51"
"46103","47","107","41"
"46103","38","449","163"
"46103","ASI000","302","0"
"46103","AFR000","9","0"
"46103","CAM000","14","0"
"46103","11","0","34"
"46103","46113","333","102"
"46103","13","15","142"
"46103","12","50","229"
"46103","15","26","0"
"46103","46117","0","13"
"46103","17","29","102"
"46103","16","109","0"
"46103","19","78","226"
"46103","18","61","0"
"46103","31","245","341"
"46103","30","60","63"
"46103","37","49","0"
"46103","36","65","39"
"46103","35","10","140"
"46103","34","0","9"
"46103","33","0","80"
"46103","55","50","78"
"46103","32","61","311"
"46103","46135","115","89"
"46103","50","0","16"
"46063","46103","9","0"
"46063","46081","0","17"
"46063","38","4","10"
"46063","46099","11","0"
"46063","19","4","17"
"46063","56","18","0"
"46063","46089","1","0"
"46063","46109","1","0"
"46063","39","3","0"
"46063","46137","1","0"
"46063","27","17","0"
"46063","6","2","0"
"46063","AFR000","13","0"
"46067","46079","0","4"
"46067","46099","45","41"
"46067","NAM000","32","0"
"46067","46103","6","0"
"46067","27","3","13"
"46067","48","4","0"
"46067","49","0","1"
"46067","46125","48","4"
"46067","4","15","0"
"46067","6","89","0"
"46067","8","13","0"
"46067","46083","18","0"
"46067","46081","2","0"
"46067","46113","14","0"
"46067","46111","2","1"
"46067","39","0","36"
"46067","15","1","0"
"46067","19","9","0"
"46067","31","2","3"
"46067","30","4","0"
"46067","37","0","31"
"46067","35","14","0"
"46067","46135","49","36"
"46065","56","15","0"
"46065","46099","166","127"
"46065","46095","9","0"
"46065","46093","0","10"
"46065","53","219","0"
"46065","46127","26","1"
"46065","46137","0","4"
"46065","46103","198","108"
"46065","26","0","28"
"46065","27","101","96"
"46065","20","23","1"
"46065","46107","6","8"
"46065","46067","0","18"
"46065","46121","3","11"
"46065","46109","19","0"
"46065","29","0","31"
"46065","41","4","0"
"46065","5","24","24"
"46065","4","15","0"
"46065","46125","5","5"
"46065","6","20","0"
"46065","8","18","32"
"46065","46083","25","4"
"46065","46081","24","78"
"46065","46087","0","17"
"46065","46085","26","18"
"46065","EUR000","1","0"
"46065","ASI000","19","0"
"46065","AFR000","25","0"
"46065","10","0","16"
"46065","39","0","12"
"46065","38","16","39"
"46065","48","11","125"
"46065","46117","21","176"
"46065","46075","24","0"
"46065","19","159","0"
"46065","55","37","6"
"46065","31","55","29"
"46065","46079","0","9"
"46065","37","0","111"
"46065","35","49","0"
"46065","46119","7","0"
"46065","47","6","0"
"46065","46135","0","7"
"46107","46129","3","2"
"46107","27","8","14"
"46107","46115","0","4"
"46107","17","0","16"
"46107","16","2","0"
"46107","19","0","1"
"46107","32","0","15"
"46107","46135","1","0"
"46107","30","4","0"
"46107","42","6","0"
"46107","29","1","0"
"46107","46119","0","7"
"46107","38","22","0"
"46107","56","7","1"
"46049","46103","29","0"
"46049","12","11","0"
"46049","46115","2","5"
"46049","46067","0","8"
"46049","17","48","0"
"46049","16","0","71"
"46049","19","4","0"
"46049","46051","0","17"
"46049","31","1","42"
"46049","46105","2","0"
"46049","46107","0","6"
"46049","46057","10","0"
"46049","55","2","0"
"46049","27","25","5"
"46049","4","3","0"
"46049","8","2","0"
"46049","38","0","7"
"46049","ASI000","4","0"
"46049","46099","14","0"
"46105","46129","12","0"
"46105","26","32","0"
"46105","12","22","0"
"46105","20","0","63"
"46105","46107","0","3"
"46105","46117","0","7"
"46105","55","5","0"
"46105","47","18","0"
"46105","30","3","0"
"46105","29","3","0"
"46105","53","0","9"
"46105","41","16","0"
"46105","38","42","46"
"46105","5","4","0"
"46105","4","22","0"
"46105","6","21","0"
"46105","56","14","2"
"46105","ASI000","2","0"
"46047","56","48","7"
"46047","46099","15","5"
"46047","46093","0","23"
"46047","46103","19","61"
"46047","27","5","1"
"46047","20","0","19"
"46047","46049","0","3"
"46047","49","64","0"
"46047","45","0","2"
"46047","29","0","19"
"46047","40","10","0"
"46047","41","11","16"
"46047","4","0","12"
"46047","6","18","0"
"46047","8","80","0"
"46047","46083","20","0"
"46047","46081","11","19"
"46047","46087","20","0"
"46047","46129","3","0"
"46047","38","0","11"
"46047","ASI000","6","0"
"46047","46065","0","6"
"46047","46071","0","17"
"46047","12","0","41"
"46047","19","13","0"
"46047","46051","11","0"
"46047","31","81","140"
"46047","30","5","0"
"46047","46055","0","2"
"46047","53","0","17"
