"placeA_FIPS","placeB_FIPS","BtoA","AtoB"
"15007","51","8","0"
"15007","53","24","31"
"15007","15009","27","195"
"15007","24","57","0"
"15007","26","0","11"
"15007","48","62","357"
"15007","49","85","59"
"15007","45","16","21"
"15007","42","11","13"
"15007","29","66","49"
"15007","41","137","53"
"15007","1","6","0"
"15007","2","17","182"
"15007","5","0","32"
"15007","4","233","206"
"15007","6","510","593"
"15007","8","69","124"
"15007","OCE000","34","0"
"15007","39","17","0"
"15007","ASI000","641","0"
"15007","13","49","22"
"15007","12","55","42"
"15007","17","1","49"
"15007","16","26","3"
"15007","19","0","76"
"15007","18","2","8"
"15007","56","5","10"
"15007","37","21","0"
"15007","36","11","4"
"15007","35","0","11"
"15007","SAM000","5","0"
"15007","55","4","45"
"15007","32","35","38"
"15005","2","1","0"
"15005","OCE000","1","0"
"15005","6","1","0"
"15003","56","17","129"
"15003","54","124","89"
"15003","42","356","351"
"15003","ISL000","699","0"
"15003","50","0","143"
"15003","15007","615","369"
"15003","15005","0","4"
"15003","49","749","1101"
"15003","CAR000","7","0"
"15003","NAM000","497","0"
"15003","53","2663","3485"
"15003","15009","1364","1032"
"15003","24","737","819"
"15003","25","623","791"
"15003","26","908","274"
"15003","27","438","732"
"15003","20","360","335"
"15003","21","249","438"
"15003","22","376","327"
"15003","23","336","37"
"15003","46","201","37"
"15003","47","480","713"
"15003","44","104","179"
"15003","45","715","534"
"15003","28","136","174"
"15003","29","498","911"
"15003","40","630","384"
"15003","41","766","1549"
"15003","1","716","511"
"15003","SAM000","129","0"
"15003","2","824","513"
"15003","5","159","102"
"15003","4","1219","1529"
"15003","6","8678","8033"
"15003","9","349","324"
"15003","8","921","1640"
"15003","51","1692","3556"
"15003","OCE000","850","0"
"15003","CAM000","86","0"
"15003","39","519","527"
"15003","38","18","23"
"15003","72","118","5"
"15003","AFR000","24","0"
"15003","11","172","177"
"15003","10","199","46"
"15003","13","1609","1299"
"15003","12","2926","1971"
"15003","EUR000","1827","0"
"15003","48","4604","4640"
"15003","17","917","1368"
"15003","16","243","202"
"15003","19","257","183"
"15003","18","209","524"
"15003","31","43","118"
"15003","30","92","58"
"15003","37","1764","1652"
"15003","36","1916","821"
"15003","35","266","126"
"15003","34","440","366"
"15003","33","146","17"
"15003","55","253","346"
"15003","32","1194","2457"
"15003","ASI000","9532","0"
"15009","54","28","0"
"15009","42","87","31"
"15009","ISL000","41","0"
"15009","50","83","0"
"15009","NAM000","203","0"
"15009","49","191","138"
"15009","CAR000","5","0"
"15009","53","686","707"
"15009","24","0","2"
"15009","25","45","71"
"15009","26","27","43"
"15009","27","105","46"
"15009","20","0","71"
"15009","21","53","40"
"15009","22","0","61"
"15009","23","6","29"
"15009","46","6","16"
"15009","47","100","0"
"15009","45","50","4"
"15009","28","0","63"
"15009","29","13","30"
"15009","40","4","0"
"15009","41","437","369"
"15009","1","0","6"
"15009","SAM000","26","0"
"15009","2","130","61"
"15009","4","172","193"
"15009","6","1078","1566"
"15009","9","29","0"
"15009","8","181","49"
"15009","OCE000","408","0"
"15009","CAM000","9","0"
"15009","39","23","36"
"15009","38","0","8"
"15009","72","46","0"
"15009","51","120","2"
"15009","13","44","0"
"15009","12","122","68"
"15009","EUR000","131","0"
"15009","48","166","278"
"15009","17","115","49"
"15009","16","112","33"
"15009","19","0","35"
"15009","18","0","45"
"15009","31","12","54"
"15009","30","19","2"
"15009","37","48","167"
"15009","36","241","41"
"15009","35","30","19"
"15009","34","90","0"
"15009","33","9","14"
"15009","55","145","0"
"15009","32","114","642"
"15009","ASI000","511","0"
"15001","56","8","4"
"15001","54","0","32"
"15001","42","155","13"
"15001","ISL000","7","0"
"15001","15007","61","262"
"15001","NAM000","113","0"
"15001","15003","750","2287"
"15001","49","60","97"
"15001","CAR000","119","0"
"15001","53","805","662"
"15001","15009","663","414"
"15001","24","280","0"
"15001","25","228","100"
"15001","26","56","13"
"15001","27","62","10"
"15001","20","0","14"
"15001","21","0","14"
"15001","48","132","272"
"15001","23","0","35"
"15001","46","47","0"
"15001","47","30","0"
"15001","44","41","0"
"15001","45","0","8"
"15001","28","5","0"
"15001","29","4","37"
"15001","40","11","0"
"15001","41","249","605"
"15001","1","0","105"
"15001","SAM000","8","0"
"15001","2","150","147"
"15001","5","7","0"
"15001","4","115","451"
"15001","6","1627","1525"
"15001","9","24","88"
"15001","8","171","292"
"15001","51","209","79"
"15001","OCE000","81","0"
"15001","CAM000","36","0"
"15001","39","47","70"
"15001","72","0","13"
"15001","AFR000","13","0"
"15001","10","16","0"
"15001","13","46","3"
"15001","12","87","241"
"15001","EUR000","122","0"
"15001","17","141","45"
"15001","16","6","5"
"15001","19","34","91"
"15001","18","38","39"
"15001","31","2","32"
"15001","30","48","71"
"15001","37","0","14"
"15001","36","118","77"
"15001","35","46","58"
"15001","34","0","2"
"15001","33","0","6"
"15001","55","44","208"
"15001","32","80","394"
"15001","ASI000","409","0"
