"placeA_FIPS","placeB_FIPS","BtoA","AtoB"
"26001","2110","4","0"
"26001","4013","0","22"
"26001","4019","0","22"
"26001","6061","4","0"
"26001","6107","2","0"
"26001","8041","2","0"
"26001","12011","16","0"
"26001","12021","2","0"
"26001","12033","0","10"
"26001","12069","0","12"
"26001","12105","0","25"
"26001","12113","21","0"
"26001","13051","7","0"
"26001","13067","10","0"
"26001","13247","12","0"
"26001","16019","14","0"
"26001","17097","0","25"
"26001","17157","0","3"
"26001","18081","0","9"
"26001","19153","6","0"
"26001","21019","3","0"
"26001","25009","7","0"
"26001","26003","0","47"
"26001","26005","5","2"
"26001","26007","15","126"
"26001","26009","0","12"
"26001","26011","2","0"
"26001","26019","0","3"
"26001","26029","0","1"
"26001","26033","0","9"
"26001","26035","22","0"
"26001","26037","8","0"
"26001","26045","6","0"
"26001","26047","3","1"
"26001","26049","40","61"
"26001","26055","25","0"
"26001","26057","3","0"
"26001","26063","5","8"
"26001","26065","3","0"
"26001","26067","2","0"
"26001","26069","101","296"
"26001","26073","0","4"
"26001","26075","10","0"
"26001","26079","4","0"
"26001","26081","0","18"
"26001","26091","7","0"
"26001","26093","10","16"
"26001","26099","12","15"
"26001","26103","0","6"
"26001","26105","9","0"
"26001","26107","5","0"
"26001","26115","0","9"
"26001","26117","0","2"
"26001","26119","4","0"
"26001","26125","80","72"
"26001","26135","38","3"
"26001","26137","2","0"
"26001","26139","7","0"
"26001","26145","24","0"
"26001","26155","1","0"
"26001","26157","2","20"
"26001","26161","7","66"
"26001","26163","10","62"
"26001","27137","0","6"
"26001","29047","24","0"
"26001","35005","0","28"
"26001","35035","4","0"
"26001","36027","0","12"
"26001","37119","5","0"
"26001","37197","0","26"
"26001","39041","5","0"
"26001","39045","8","0"
"26001","42085","0","1"
"26001","45013","0","20"
"26001","45079","6","0"
"26001","48039","13","0"
"26001","48201","4","0"
"26001","48215","0","105"
"26001","48439","1","0"
"26001","53061","0","10"
"26001","53063","2","0"
"26001","55081","0","1"
"26001","ASI000","6",""
"26001","EUR000","6",""
"26001","NAM000","2",""
"26001","OCE000","2",""
"26001","SAM000","7",""
"26003","2020","4","0"
"26003","2170","0","6"
"26003","4013","3","0"
"26003","9009","3","0"
"26003","12103","0","6"
"26003","13067","4","0"
"26003","19125","9","0"
"26003","19163","7","0"
"26003","21145","1","0"
"26003","26005","0","23"
"26003","26013","18","38"
"26003","26023","9","0"
"26003","26033","204","45"
"26003","26037","83","0"
"26003","26041","21","74"
"26003","26043","0","47"
"26003","26049","7","0"
"26003","26053","19","2"
"26003","26057","35","5"
"26003","26061","3","20"
"26003","26065","13","44"
"26003","26067","54","11"
"26003","26069","39","0"
"26003","26071","0","6"
"26003","26073","0","10"
"26003","26075","34","5"
"26003","26081","12","10"
"26003","26091","6","0"
"26003","26095","48","8"
"26003","26099","52","0"
"26003","26101","20","12"
"26003","26103","125","120"
"26003","26117","15","0"
"26003","26121","14","15"
"26003","26125","11","0"
"26003","26137","0","3"
"26003","26139","27","0"
"26003","26145","0","11"
"26003","26153","0","17"
"26003","26163","31","87"
"26003","27053","1","0"
"26003","37085","0","34"
"26003","39023","0","24"
"26003","39035","7","0"
"26003","39091","0","10"
"26003","39093","40","0"
"26003","39173","3","0"
"26003","47125","26","0"
"26003","48027","3","0"
"26003","48215","3","0"
"26003","48225","4","0"
"26003","55015","10","0"
"26003","55055","38","0"
"26003","55079","7","0"
"26003","ISL000","6",""
"26005","1045","0","7"
"26005","1133","6","0"
"26005","2122","17","0"
"26005","4013","9","15"
"26005","4025","0","18"
"26005","6019","20","0"
"26005","6073","0","66"
"26005","8013","0","1"
"26005","8069","0","2"
"26005","8085","12","0"
"26005","10003","0","32"
"26005","12011","0","26"
"26005","12055","0","3"
"26005","12057","51","0"
"26005","12071","0","30"
"26005","12083","0","80"
"26005","12093","17","0"
"26005","12103","5","0"
"26005","13103","2","0"
"26005","16005","0","13"
"26005","17031","121","52"
"26005","17043","18","17"
"26005","17097","0","14"
"26005","17197","47","0"
"26005","18053","0","15"
"26005","18057","0","12"
"26005","18065","0","3"
"26005","18091","0","22"
"26005","18103","0","6"
"26005","18127","32","0"
"26005","19057","27","0"
"26005","19079","0","12"
"26005","19125","12","0"
"26005","19187","0","14"
"26005","20021","7","0"
"26005","21093","0","245"
"26005","21145","123","0"
"26005","23017","0","8"
"26005","25013","0","37"
"26005","25017","0","7"
"26005","26007","0","3"
"26005","26015","340","372"
"26005","26021","38","104"
"26005","26023","6","18"
"26005","26025","33","47"
"26005","26027","9","5"
"26005","26029","0","13"
"26005","26031","0","1"
"26005","26033","139","2"
"26005","26037","35","0"
"26005","26039","0","19"
"26005","26041","20","3"
"26005","26045","21","2"
"26005","26047","0","10"
"26005","26049","55","1"
"26005","26055","31","72"
"26005","26057","0","18"
"26005","26065","34","67"
"26005","26067","0","60"
"26005","26073","0","175"
"26005","26075","5","54"
"26005","26077","565","1,370"
"26005","26081","1,457","660"
"26005","26089","51","0"
"26005","26091","4","0"
"26005","26093","17","1"
"26005","26095","0","2"
"26005","26099","47","24"
"26005","26101","40","0"
"26005","26103","0","11"
"26005","26105","31","18"
"26005","26107","0","70"
"26005","26113","25","8"
"26005","26115","73","0"
"26005","26117","0","5"
"26005","26121","74","100"
"26005","26123","5","24"
"26005","26125","60","49"
"26005","26127","0","2"
"26005","26133","0","76"
"26005","26135","0","11"
"26005","26137","0","4"
"26005","26139","1,433","1,935"
"26005","26145","0","12"
"26005","26149","0","13"
"26005","26151","0","1"
"26005","26155","6","0"
"26005","26157","9","0"
"26005","26159","438","175"
"26005","26161","9","7"
"26005","26163","25","53"
"26005","26165","42","8"
"26005","27145","0","12"
"26005","29069","0","5"
"26005","29085","0","15"
"26005","29167","0","17"
"26005","30029","0","3"
"26005","30031","0","11"
"26005","30101","0","14"
"26005","30111","12","0"
"26005","34005","5","0"
"26005","35013","0","35"
"26005","36045","56","0"
"26005","36071","6","0"
"26005","37001","0","57"
"26005","37023","3","0"
"26005","37037","0","19"
"26005","37051","0","5"
"26005","37067","0","23"
"26005","37119","0","18"
"26005","37133","0","6"
"26005","38013","0","6"
"26005","38017","0","36"
"26005","38019","0","2"
"26005","39035","0","8"
"26005","39039","0","7"
"26005","39041","0","14"
"26005","39049","29","28"
"26005","39057","0","2"
"26005","39061","14","0"
"26005","39083","6","0"
"26005","39129","6","0"
"26005","39159","20","0"
"26005","40081","7","0"
"26005","40125","4","0"
"26005","45013","4","13"
"26005","45045","16","23"
"26005","45073","15","0"
"26005","45079","0","2"
"26005","45083","0","1"
"26005","45085","0","3"
"26005","46099","0","22"
"26005","46103","16","0"
"26005","48027","15","0"
"26005","48029","5","0"
"26005","48099","0","4"
"26005","48107","0","17"
"26005","48111","0","12"
"26005","48201","0","17"
"26005","48225","4","0"
"26005","49011","0","11"
"26005","49027","0","3"
"26005","49053","0","3"
"26005","50023","0","6"
"26005","51009","0","4"
"26005","51059","0","15"
"26005","51195","0","11"
"26005","51197","0","28"
"26005","51540","5","0"
"26005","51810","0","8"
"26005","53061","0","10"
"26005","53065","43","0"
"26005","54003","5","0"
"26005","54067","0","25"
"26005","55029","27","0"
"26005","55055","11","0"
"26005","55111","0","4"
"26005","55117","0","11"
"26005","72147","49","0"
"26005","ASI000","58",""
"26005","CAM000","40",""
"26005","EUR000","45",""
"26005","ISL000","4",""
"26005","OCE000","8",""
"26007","2020","0","21"
"26007","4013","5","0"
"26007","8039","0","6"
"26007","12009","0","17"
"26007","12057","1","0"
"26007","12065","10","0"
"26007","12101","3","0"
"26007","13103","31","0"
"26007","13135","0","17"
"26007","18003","81","0"
"26007","18089","0","9"
"26007","19069","0","35"
"26007","20099","0","3"
"26007","21111","21","0"
"26007","25021","0","34"
"26007","26017","0","28"
"26007","26023","14","0"
"26007","26029","0","5"
"26007","26031","0","4"
"26007","26033","28","34"
"26007","26035","29","0"
"26007","26037","10","0"
"26007","26039","0","20"
"26007","26041","1","0"
"26007","26045","1","8"
"26007","26047","2","2"
"26007","26049","12","0"
"26007","26051","1","0"
"26007","26055","34","61"
"26007","26065","1","45"
"26007","26067","0","8"
"26007","26069","27","0"
"26007","26073","12","5"
"26007","26075","1","10"
"26007","26077","11","0"
"26007","26081","0","29"
"26007","26087","0","10"
"26007","26089","0","4"
"26007","26091","8","0"
"26007","26093","19","0"
"26007","26099","8","7"
"26007","26101","8","3"
"26007","26103","0","9"
"26007","26107","34","0"
"26007","26111","0","6"
"26007","26115","0","14"
"26007","26117","0","23"
"26007","26119","15","82"
"26007","26121","9","1"
"26007","26125","17","5"
"26007","26127","0","4"
"26007","26129","20","0"
"26007","26135","4","0"
"26007","26137","35","0"
"26007","26139","5","0"
"26007","26141","91","93"
"26007","26145","10","10"
"26007","26149","7","0"
"26007","26151","0","3"
"26007","26155","0","4"
"26007","26161","17","44"
"26007","26163","75","12"
"26007","26165","1","0"
"26007","27145","0","9"
"26007","31055","5","0"
"26007","37099","16","0"
"26007","38101","0","1"
"26007","39035","3","0"
"26007","39049","0","30"
"26007","39067","0","1"
"26007","39139","18","0"
"26007","42101","0","18"
"26007","45015","0","8"
"26007","46081","7","0"
"26007","47101","4","0"
"26007","47163","0","86"
"26007","48085","4","0"
"26007","48135","0","26"
"26007","48141","0","23"
"26007","48201","13","0"
"26007","48355","12","0"
"26007","48441","0","6"
"26007","53053","32","0"
"26007","53063","3","0"
"26007","55027","2","0"
"26007","55029","0","1"
"26007","55079","6","0"
"26007","56039","22","0"
"26007","ASI000","25",""
"26007","CAM000","11",""
"26007","OCE000","8",""
"26009","2020","5","0"
"26009","4012","11","0"
"26009","4013","7","0"
"26009","4015","3","0"
"26009","4019","0","44"
"26009","6073","5","0"
"26009","12011","0","11"
"26009","12055","6","0"
"26009","12065","5","0"
"26009","12071","0","58"
"26009","12097","12","0"
"26009","12103","5","0"
"26009","12105","0","9"
"26009","12113","4","12"
"26009","15003","0","4"
"26009","16019","6","0"
"26009","17031","5","0"
"26009","17099","5","0"
"26009","18113","0","42"
"26009","18127","4","0"
"26009","22015","0","9"
"26009","22089","2","0"
"26009","25003","4","0"
"26009","25017","0","11"
"26009","26011","15","6"
"26009","26015","4","0"
"26009","26017","0","4"
"26009","26019","6","0"
"26009","26023","0","3"
"26009","26029","155","113"
"26009","26031","0","5"
"26009","26039","0","15"
"26009","26047","15","91"
"26009","26049","38","11"
"26009","26055","68","302"
"26009","26057","3","9"
"26009","26065","9","67"
"26009","26073","2","6"
"26009","26077","0","43"
"26009","26079","157","162"
"26009","26081","4","26"
"26009","26089","0","43"
"26009","26091","11","0"
"26009","26097","6","0"
"26009","26099","41","13"
"26009","26101","0","11"
"26009","26103","5","0"
"26009","26107","23","0"
"26009","26111","7","92"
"26009","26113","0","11"
"26009","26117","9","0"
"26009","26123","13","0"
"26009","26125","23","13"
"26009","26129","0","6"
"26009","26137","27","111"
"26009","26139","0","5"
"26009","26141","11","0"
"26009","26145","5","0"
"26009","26151","9","0"
"26009","26155","0","11"
"26009","26159","6","0"
"26009","26161","0","8"
"26009","26163","51","19"
"26009","26165","19","0"
"26009","29021","0","27"
"26009","31031","3","0"
"26009","34005","0","8"
"26009","35043","8","0"
"26009","37021","0","37"
"26009","37059","0","8"
"26009","37067","0","36"
"26009","37085","4","33"
"26009","39113","30","0"
"26009","39175","0","131"
"26009","41051","7","0"
"26009","42019","4","0"
"26009","42051","0","15"
"26009","47003","0","24"
"26009","47005","0","3"
"26009","48027","15","0"
"26009","48113","3","0"
"26009","51700","3","0"
"26009","55025","9","0"
"26009","CAM000","6",""
"26009","EUR000","19",""
"26009","NAM000","5",""
"26009","OCE000","11",""
"26009","SAM000","6",""
"26011","4019","3","0"
"26011","4027","0","13"
"26011","6019","6","0"
"26011","6073","7","0"
"26011","8031","3","0"
"26011","8041","6","0"
"26011","12009","0","86"
"26011","12017","13","0"
"26011","12023","6","0"
"26011","12059","2","0"
"26011","12095","0","186"
"26011","12097","2","0"
"26011","13021","0","22"
"26011","13067","8","0"
"26011","21027","0","6"
"26011","22033","5","0"
"26011","26013","0","75"
"26011","26017","71","421"
"26011","26019","5","0"
"26011","26021","0","38"
"26011","26025","0","18"
"26011","26031","32","3"
"26011","26033","75","4"
"26011","26041","0","4"
"26011","26047","3","0"
"26011","26049","75","24"
"26011","26051","5","25"
"26011","26053","13","0"
"26011","26055","0","3"
"26011","26057","8","0"
