"placeA_FIPS","placeB_FIPS","BtoA","AtoB"
"56015","56033","18","1"
"56015","56017","1","2"
"56015","56037","23","0"
"56015","56035","5","0"
"56015","28","0","10"
"56015","56039","2","0"
"56015","56031","19","139"
"56015","53","0","3"
"56015","24","11","0"
"56015","26","28","41"
"56015","27","28","7"
"56015","20","8","0"
"56015","48","57","68"
"56015","49","27","0"
"56015","46","23","12"
"56015","56043","2","0"
"56015","42","3","0"
"56015","29","0","22"
"56015","40","35","0"
"56015","41","0","26"
"56015","4","61","0"
"56015","6","2","0"
"56015","8","183","127"
"56015","56041","0","2"
"56015","56029","13","0"
"56015","56025","67","35"
"56015","56027","0","10"
"56015","56021","91","37"
"56015","56023","0","27"
"56015","ASI000","10","0"
"56015","56045","6","38"
"56015","13","0","7"
"56015","12","2","0"
"56015","17","2","0"
"56015","16","7","15"
"56015","19","10","0"
"56015","31","439","192"
"56015","30","2","0"
"56015","35","6","0"
"56015","EUR000","9","0"
"56033","56037","25","9"
"56033","56035","9","0"
"56033","51","0","37"
"56033","56039","4","0"
"56033","49","46","69"
"56033","CAR000","1","0"
"56033","53","5","13"
"56033","24","0","22"
"56033","25","22","7"
"56033","26","1","21"
"56033","27","0","6"
"56033","20","0","38"
"56033","22","6","13"
"56033","23","20","0"
"56033","46","19","114"
"56033","45","16","14"
"56033","28","0","13"
"56033","29","35","0"
"56033","41","98","17"
"56033","1","1","0"
"56033","2","2","41"
"56033","4","36","46"
"56033","6","37","49"
"56033","9","0","10"
"56033","8","169","145"
"56033","CAM000","20","0"
"56033","56043","22","23"
"56033","56041","1","0"
"56033","56045","71","5"
"56033","38","52","17"
"56033","ASI000","1","0"
"56033","12","5","0"
"56033","48","84","41"
"56033","17","0","27"
"56033","16","26","24"
"56033","19","6","22"
"56033","18","21","21"
"56033","31","30","23"
"56033","30","379","313"
"56033","37","57","26"
"56033","36","8","0"
"56033","35","4","0"
"56033","SAM000","13","0"
"56033","55","26","5"
"56033","32","28","0"
"56017","56033","0","5"
"56017","56037","1","0"
"56017","NAM000","1","0"
"56017","53","44","0"
"56017","CAM000","6","0"
"56017","26","28","0"
"56017","EUR000","38","0"
"56017","21","83","0"
"56017","48","3","0"
"56017","49","80","4"
"56017","56043","2","0"
"56017","45","23","0"
"56017","41","0","84"
"56017","4","0","16"
"56017","6","124","0"
"56017","8","19","0"
"56017","56041","8","10"
"56017","56029","0","34"
"56017","56025","39","11"
"56017","56027","2","0"
"56017","56021","1","0"
"56017","56023","0","55"
"56017","56045","3","2"
"56017","17","14","0"
"56017","16","4","0"
"56017","18","36","0"
"56017","30","2","0"
"56017","50","17","0"
"56017","35","1","2"
"56011","56015","0","1"
"56011","25","1","0"
"56011","26","0","6"
"56011","27","0","1"
"56011","56037","5","13"
"56011","56033","15","19"
"56011","16","57","0"
"56011","19","0","3"
"56011","56025","7","0"
"56011","31","7","17"
"56011","30","0","6"
"56011","29","0","1"
"56011","53","40","0"
"56011","41","18","0"
"56011","1","0","9"
"56011","46","21","7"
"56011","45","0","96"
"56011","ASI000","2","0"
"56011","8","15","0"
"56011","56045","12","2"
"56011","56021","0","7"
"56013","56015","27","39"
"56013","56033","19","83"
"56013","56017","33","43"
"56013","56043","52","46"
"56013","56037","121","46"
"56013","56035","0","6"
"56013","51","10","4"
"56013","56039","6","12"
"56013","56019","0","27"
"56013","56031","6","0"
"56013","53","16","23"
"56013","24","0","32"
"56013","25","13","0"
"56013","26","11","17"
"56013","27","0","2"
"56013","20","71","1"
"56013","22","15","0"
"56013","49","97","261"
