"placeA_FIPS","placeB_FIPS","BtoA","AtoB"
"5115","5117","0","6"
"5115","42","0","10"
"5115","5119","223","206"
"5115","49","18","16"
"5115","5139","4","2"
"5115","5137","0","40"
"5115","5133","0","1"
"5115","53","42","0"
"5115","5131","127","47"
"5115","26","34","0"
"5115","EUR000","16","0"
"5115","20","0","65"
"5115","21","0","52"
"5115","22","53","14"
"5115","23","4","0"
"5115","46","0","108"
"5115","47","0","115"
"5115","45","0","3"
"5115","28","1","41"
"5115","29","70","37"
"5115","40","41","213"
"5115","SAM000","78","0"
"5115","1","6","0"
"5115","4","35","0"
"5115","6","25","33"
"5115","9","0","11"
"5115","8","8","0"
"5115","5149","694","414"
"5115","5145","37","0"
"5115","5143","128","259"
"5115","5141","5","379"
"5115","38","1","0"
"5115","5129","21","31"
"5115","5125","139","20"
"5115","5127","45","0"
"5115","5121","0","25"
"5115","5123","16","31"
"5115","51","74","0"
"5115","13","5","4"
"5115","12","30","20"
"5115","48","217","295"
"5115","17","16","11"
"5115","33","0","24"
"5115","18","0","20"
"5115","31","0","14"
"5115","30","192","3"
"5115","37","0","16"
"5115","36","0","13"
"5115","35","33","20"
"5115","34","14","0"
"5115","55","15","0"
"5115","32","58","4"
"5115","ASI000","34","0"
"5011","5115","21","0"
"5011","5013","0","13"
"5011","5039","0","12"
"5011","5119","28","165"
"5011","5059","0","26"
"5011","CAR000","2","0"
"5011","53","10","0"
"5011","5053","35","0"
"5011","24","4","0"
"5011","5099","0","11"
"5011","48","10","63"
"5011","5017","0","8"
"5011","28","0","44"
"5011","29","39","69"
"5011","1","0","34"
"5011","5067","0","9"
"5011","5023","0","121"
"5011","5069","4","11"
"5011","5143","0","119"
"5011","5125","25","0"
"5011","5043","3","112"
"5011","5105","0","15"
"5011","22","34","0"
"5011","55","6","0"
"5011","5085","60","0"
"5117","13","2","0"
"5117","20","31","0"
"5117","48","40","0"
"5117","46","0","1"
"5117","5145","27","52"
"5117","5119","22","84"
"5117","5143","0","3"
"5117","40","0","3"
"5117","6","7","0"
"5117","5125","52","16"
"5117","5135","12","0"
"5117","5121","0","25"
