"placeA_FIPS","placeB_FIPS","BtoA","AtoB"
"38079","26","3","0"
"38079","27","13","16"
"38079","48","6","61"
"38079","46","4","124"
"38079","47","7","0"
"38079","44","0","3"
"38079","29","0","2"
"38079","40","0","9"
"38079","41","0","10"
"38079","38095","0","8"
"38079","38097","0","4"
"38079","5","0","3"
"38079","4","0","32"
"38079","38093","0","38"
"38079","38099","0","2"
"38079","38105","1","24"
"38079","38101","48","14"
"38079","19","0","1"
"38079","32","1","0"
"38079","31","0","1"
"38079","56","43","0"
"38079","35","72","0"
"38079","38081","0","9"
"38079","38089","0","8"
"38037","38041","2","6"
"38037","27","0","32"
"38037","20","2","0"
"38037","38101","8","0"
"38037","46","14","11"
"38037","38077","2","8"
"38037","30","0","39"
"38037","53","11","23"
"38037","38089","3","0"
"38037","38043","0","4"
"38037","12","1","0"
"38037","38055","0","3"
"38037","38047","1","0"
"38037","38045","24","0"
"38037","38059","8","0"
"38037","8","3","0"
"38037","38061","2","0"
"38037","38049","1","3"
"38037","OCE000","6","0"
"38037","38067","3","0"
"38045","38059","3","0"
"38045","53","0","51"
"38045","38077","0","42"
"38045","38073","3","0"
"38045","25","1","0"
"38045","26","1","0"
"38045","27","3","10"
"38045","48","14","0"
"38045","46","1","2"
"38045","47","0","7"
"38045","29","1","0"
"38045","38093","41","55"
"38045","6","1","0"
"38045","39","8","0"
"38045","38069","0","9"
"38045","38047","2","8"
"38045","13","1","0"
"38045","38101","21","0"
"38045","16","25","0"
"38045","30","4","0"
"38045","51","2","0"
"38045","35","5","0"
"38045","EUR000","2","0"
"38045","38081","9","0"
"38051","38105","0","4"
"38051","38101","4","0"
"38051","46","18","21"
"38051","47","0","3"
"38051","31","1","0"
"38051","30","2","0"
"38051","42","0","21"
"38051","53","8","0"
"38051","38069","0","16"
"38051","38053","1","14"
"38051","ASI000","3","0"
"38051","38093","0","2"
"38051","38077","2","1"
"38051","38089","7","70"
"38051","38073","0","43"
"38051","38067","7","0"
"38077","56","7","0"
"38077","26","4","0"
"38077","27","530","145"
"38077","20","0","18"
"38077","21","2","0"
"38077","22","10","0"
"38077","46","80","23"
"38077","48","9","0"
"38077","40","5","0"
"38077","41","13","0"
"38077","38097","0","3"
"38077","5","5","0"
"38077","4","8","28"
"38077","38093","47","7"
"38077","6","6","0"
"38077","9","7","0"
"38077","38099","10","0"
"38077","39","1","0"
"38077","38081","33","66"
"38077","38105","14","0"
"38077","ASI000","26","0"
"38077","13","2","0"
"38077","12","6","11"
"38077","EUR000","12","0"
"38077","38101","48","3"
"38077","17","3","30"
"38077","16","0","5"
"38077","19","10","0"
"38077","18","14","0"
"38077","31","21","0"
"38077","30","81","0"
"38077","51","15","0"
"38077","55","5","8"
"38077","32","2","0"
"38077","38089","1","47"
"38053","56","40","37"
"38053","38057","0","11"
"38053","NAM000","1","0"
"38053","38055","0","29"
"38053","38079","1","0"
"38053","38059","15","0"
"38053","24","3","0"
"38053","27","55","23"
"38053","48","108","15"
"38053","49","0","6"
"38053","46","42","10"
"38053","42","3","0"
"38053","29","64","0"
"38053","41","0","13"
"38053","4","23","32"
"38053","38093","0","4"
"38053","6","2","0"
"38053","8","24","38"
"38053","38105","11","42"
"38053","38069","0","2"
"38053","38061","6","43"
"38053","38065","38","0"
"38053","11","8","0"
"38053","13","8","47"
"38053","38101","6","9"
"38053","16","2","49"
"38053","55","0","1"
"38053","32","6","0"
"38053","31","1","0"
"38053","30","30","31"
"38053","37","4","0"
"38053","36","4","0"
"38053","53","14","20"
"38053","38089","22","9"
"38055","56","12","0"
"38055","38057","40","25"
"38055","51","11","0"
"38055","38059","13","14"
"38055","NAM000","2","0"
"38055","38079","2","0"
"38055","38077","6","10"
"38055","26","0","3"
"38055","27","45","0"
"38055","21","2","0"
"38055","48","0","7"
"38055","49","4","0"
"38055","46","15","6"
"38055","44","11","0"
"38055","29","10","9"
"38055","40","2","0"
"38055","41","3","0"
"38055","2","12","0"
"38055","38091","0","7"
"38055","4","0","24"
"38055","6","3","82"
"38055","EUR000","13","0"
"38055","38069","3","0"
"38055","38061","55","20"
"38055","38065","7","0"
"38055","38105","0","4"
"38055","12","17","0"
"38055","38103","5","0"
"38055","38101","75","122"
"38055","17","25","28"
"38055","16","10","0"
"38055","55","12","0"
"38055","30","5","0"
"38055","37","41","0"
"38055","38083","2","0"
"38055","38089","0","3"
"38035","45","0","17"
"38035","38079","62","0"
"38035","38063","28","23"
"38035","54","26","60"
"38035","38037","0","1"
"38035","48","308","131"
"38035","AFR000","66","0"
"38035","38103","4","0"
"38035","50","2","0"
"38035","38077","13","36"
"38035","38053","5","17"
"38035","38055","0","2"
"38035","49","21","18"
"38035","38057","57","12"
"38035","38059","52","116"
"38035","38075","5","0"
