placeA_FIPS,placeB_FIPS,BtoA,AtoB
16001,1001,0,31
16001,1007,16,0
16001,1045,0,13
16001,1073,25,0
16001,1123,0,22
16001,1125,0,25
16001,2020,417,86
16001,2070,0,3
16001,2090,25,17
16001,2100,27,0
16001,2110,486,61
16001,2122,10,5
16001,2150,262,0
16001,2164,0,1
16001,2170,343,23
16001,2220,0,6
16001,4003,118,36
16001,4012,0,15
16001,4013,316,590
16001,4015,117,0
16001,4017,3,0
16001,4019,33,71
16001,4021,15,0
16001,4025,21,49
16001,4027,53,2
16001,5005,90,0
16001,5045,12,0
16001,5119,8,0
16001,5141,17,0
16001,6001,142,66
16001,6005,121,0
16001,6013,115,38
16001,6015,34,0
16001,6019,0,59
16001,6023,7,9
16001,6029,45,0
16001,6033,9,30
16001,6037,589,154
16001,6041,0,69
16001,6045,3,0
16001,6053,57,37
16001,6055,44,0
16001,6059,294,47
16001,6061,139,94
16001,6065,323,167
16001,6067,120,111
16001,6071,31,227
16001,6073,397,363
16001,6075,7,92
16001,6077,71,199
16001,6079,23,5
16001,6081,9,32
16001,6083,59,57
16001,6085,123,107
16001,6087,0,13
16001,6089,14,10
16001,6093,0,45
16001,6095,0,70
16001,6097,51,44
16001,6099,89,0
16001,6103,37,0
16001,6107,33,4
16001,6111,48,60
16001,6115,8,5
16001,8001,0,42
16001,8005,34,225
16001,8013,97,106
16001,8014,0,30
16001,8031,52,23
16001,8035,5,0
16001,8041,22,0
16001,8045,12,39
16001,8059,20,27
16001,8067,5,0
16001,8069,194,31
16001,8077,73,157
16001,8083,27,10
16001,8101,43,1
16001,8117,0,16
16001,8123,0,6
16001,9001,37,0
16001,9011,35,36
16001,10003,0,31
16001,11001,58,0
16001,12001,27,12
16001,12007,0,7
16001,12009,0,15
16001,12011,0,21
16001,12031,26,0
16001,12033,1,0
16001,12049,0,15
16001,12071,12,11
16001,12086,100,34
16001,12087,31,0
16001,12089,0,13
16001,12095,0,22
16001,12105,0,7
16001,12115,0,196
16001,13053,0,10
16001,13059,0,25
16001,13089,0,15
16001,13121,0,14
16001,13127,184,0
16001,13151,0,65
16001,13179,0,65
16001,15003,112,130
16001,15009,33,0
16001,16003,14,34
16001,16005,561,739
16001,16007,7,15
16001,16009,10,1
16001,16011,121,260
16001,16013,159,113
16001,16015,256,361
16001,16017,34,44
16001,16019,397,490
16001,16021,18,7
16001,16023,8,22
16001,16025,7,0
16001,16027,"3,547","5,498"
16001,16029,55,18
16001,16031,28,38
16001,16033,60,0
16001,16035,84,230
16001,16037,34,9
16001,16039,442,328
16001,16041,3,14
16001,16043,51,40
16001,16045,649,512
16001,16047,25,69
16001,16049,215,141
16001,16051,91,145
16001,16053,182,34
16001,16055,305,171
16001,16057,502,520
16001,16059,7,46
16001,16061,0,5
16001,16063,34,16
16001,16065,300,183
16001,16067,102,40
16001,16069,63,215
16001,16071,14,11
16001,16073,66,87
16001,16075,189,147
16001,16077,10,2
16001,16079,4,44
16001,16081,130,0
16001,16083,660,656
16001,16085,682,101
16001,16087,2,36
16001,17019,21,0
16001,17031,11,46
16001,17037,15,0
16001,17043,42,15
16001,17067,36,0
16001,17161,0,30
16001,18021,0,19
16001,18039,12,8
16001,18067,0,4
16001,18097,0,12
16001,18113,0,17
16001,18127,8,0
16001,18141,7,0
16001,19051,0,8
16001,19057,0,19
16001,19077,0,5
16001,19139,0,29
16001,19143,0,1
16001,19153,0,64
16001,19169,56,0
16001,19175,81,0
16001,20093,0,4
16001,20097,20,0
16001,20149,0,4
16001,20159,0,40
16001,20169,33,10
16001,20173,11,0
16001,21093,0,9
16001,21111,19,0
16001,22015,8,0
16001,22019,0,18
16001,22025,0,5
16001,22033,0,86
16001,22071,0,45
16001,22073,0,8
16001,22103,0,18
16001,22117,0,16
16001,23019,24,0
16001,23023,0,4
16001,24003,0,10
16001,24031,0,45
16001,24033,0,14
16001,24043,0,22
16001,24510,0,12
16001,25013,13,0
16001,25017,54,43
16001,25025,0,22
16001,26065,0,11
16001,26081,0,26
16001,26099,59,0
16001,26105,10,0
16001,26125,51,1
16001,26143,0,10
16001,27005,21,0
16001,27053,28,50
16001,27055,19,0
16001,27101,0,1
16001,27109,0,10
16001,27123,48,0
16001,28033,43,0
16001,28047,1,58
16001,29087,0,2
16001,29097,0,11
16001,29145,0,4
16001,29183,0,8
16001,29189,0,4
16001,29219,0,34
16001,29225,0,46
16001,29510,17,0
16001,30007,0,82
16001,30013,26,3
16001,30015,0,1
16001,30017,19,0
16001,30029,39,111
16001,30031,32,48
16001,30039,22,0
16001,30049,38,26
16001,30063,86,77
16001,30081,56,18
16001,30093,28,10
16001,30111,0,18
16001,31019,0,43
16001,31049,0,14
16001,31055,0,25
16001,31159,0,13
16001,32001,0,3
16001,32003,344,226
16001,32005,12,10
16001,32007,127,167
16001,32011,0,13
16001,32013,0,63
16001,32015,27,65
16001,32031,193,93
16001,32510,12,0
16001,33011,7,0
16001,34003,79,0
16001,34023,33,0
16001,34041,0,70
16001,35001,55,12
16001,35013,21,0
16001,35043,0,35
16001,35049,54,34
16001,35051,20,0
16001,35061,0,1
16001,36005,0,7
16001,36029,0,41
16001,36045,0,43
16001,36047,16,0
16001,36053,0,9
16001,36055,0,26
16001,36061,23,0
16001,36067,18,0
16001,36081,8,0
16001,36083,0,17
16001,36087,52,0
16001,36103,32,0
16001,36109,18,0
16001,36119,0,13
16001,37001,79,0
16001,37013,0,61
16001,37021,0,8
16001,37045,0,9
16001,37049,0,4
16001,37051,0,15
16001,37067,0,18
16001,37117,2,0
16001,37119,0,12
16001,37125,0,8
16001,37133,0,11
16001,37135,56,0
16001,37183,134,20
16001,38005,0,2
16001,38011,119,0
16001,38015,0,14
16001,38017,123,3
16001,38035,0,6
16001,38041,0,5
16001,38055,0,10
16001,38059,0,43
16001,38073,0,13
16001,38077,5,0
16001,38089,17,0
16001,38101,0,6
16001,39025,0,36
16001,39035,0,6
16001,39049,69,0
16001,39057,0,10
16001,39061,18,0
16001,39099,0,41
16001,39103,0,82
16001,39113,20,76
16001,39165,0,38
16001,40009,32,0
16001,40023,10,0
16001,40027,10,26
16001,40031,0,82
16001,40073,0,6
16001,40139,6,0
16001,41001,222,17
16001,41003,0,11
16001,41005,156,414
16001,41007,0,14
16001,41015,0,40
16001,41017,6,0
16001,41025,15,5
16001,41027,3,0
16001,41029,210,97
16001,41033,16,0
16001,41039,65,107
16001,41043,27,94
16001,41045,125,121
16001,41047,7,57
16001,41049,0,3
16001,41051,136,269
16001,41053,22,28
16001,41059,19,38
16001,41061,6,71
16001,41067,64,200
16001,41071,48,0
16001,42003,0,2
16001,42011,0,1
16001,42013,8,0
16001,42029,0,2
16001,42065,0,3
16001,42075,0,16
16001,42117,0,11
16001,42125,0,10
16001,42127,0,10
16001,42129,0,10
16001,45013,0,6
16001,45015,0,49
16001,45077,0,3
16001,45081,0,24
16001,45083,0,71
16001,46005,298,0
16001,46027,14,0
16001,46049,71,0
16001,46085,0,7
16001,46103,0,66
16001,46107,0,2
16001,47009,0,54
16001,47125,14,0
16001,47157,232,0
16001,47179,13,0
16001,48027,0,9
16001,48029,6,74
16001,48039,5,8
16001,48071,21,0
16001,48085,9,19
16001,48113,141,56
16001,48121,5,15
16001,48157,0,74
16001,48167,0,6
16001,48187,0,24
16001,48201,18,66
16001,48215,46,0
16001,48257,0,3
16001,48279,104,0
16001,48339,0,10
16001,48355,0,36
16001,48439,12,26
16001,48441,0,27
16001,48453,33,49
16001,48485,0,7
16001,48491,0,57
16001,49005,413,79
16001,49007,0,1
16001,49011,192,108
16001,49021,38,0
16001,49035,273,502
16001,49039,0,14
16001,49041,0,10
16001,49043,0,8
16001,49045,16,15
16001,49047,0,1
16001,49049,377,321
16001,49051,56,0
16001,49053,148,122
16001,49057,107,87
16001,50001,0,1
16001,50003,0,28
16001,51003,17,0
16001,51059,55,62
16001,51087,0,21
16001,51121,21,0
16001,51131,0,2
16001,51149,1,0
16001,51153,0,54
16001,51179,11,0
16001,51540,11,0
16001,51550,0,7
16001,51650,53,0
16001,51683,0,26
16001,51700,0,39
16001,51710,0,43
16001,51760,106,0
16001,51810,0,16
16001,53003,9,19
16001,53005,84,59
16001,53007,0,14
16001,53009,41,1
16001,53011,149,78
16001,53015,32,61
16001,53017,0,35
16001,53019,0,6
16001,53025,65,41
16001,53027,0,24
16001,53029,0,45
16001,53033,519,309
16001,53035,0,52
16001,53041,12,0
16001,53047,1,2
16001,53053,136,401
16001,53055,0,3
16001,53057,0,2
16001,53061,153,235
16001,53063,252,290
16001,53065,31,0
16001,53067,38,92
16001,53071,12,184
16001,53073,49,98
16001,53075,15,18
16001,53077,113,54
16001,54037,1,0
16001,55025,0,46
16001,55065,0,2
16001,55087,0,2
16001,55105,68,0
16001,55111,0,65
16001,55121,8,0
16001,55139,0,29
16001,56005,0,23
16001,56015,15,1
16001,56021,27,7
16001,56023,18,0
16001,56025,24,12
16001,56039,29,0
16001,72127,102,0
16001,AFR000,334,
16001,ASI000,915,
16001,CAM000,156,
16001,CAR000,63,
16001,EUR000,118,
16001,ISL000,44,
16001,NAM000,32,
