placeA_FIPS,placeB_FIPS,BtoA,AtoB
18001,1073,8,0
18001,2020,8,0
18001,4013,0,36
18001,5007,0,27
18001,6037,5,0
18001,6071,0,49
18001,6083,0,45
18001,12009,0,13
18001,13053,0,13
18001,17119,0,11
18001,18003,147,270
18001,18005,63,0
18001,18009,0,36
18001,18017,0,14
18001,18031,6,0
18001,18033,0,13
18001,18035,21,22
18001,18039,0,3
18001,18043,13,0
18001,18045,0,63
18001,18053,0,48
18001,18057,0,34
18001,18061,0,4
18001,18065,12,0
18001,18069,32,36
18001,18071,0,1
18001,18075,110,3
18001,18081,0,42
18001,18085,80,0
18001,18089,12,8
18001,18091,0,76
18001,18095,42,2
18001,18097,10,47
18001,18099,0,11
18001,18101,0,7
18001,18103,0,9
18001,18113,4,5
18001,18121,0,6
18001,18133,0,4
18001,18135,14,0
18001,18137,32,0
18001,18141,0,19
18001,18143,9,2
18001,18147,0,8
18001,18151,0,6
18001,18157,0,6
18001,18169,15,19
18001,18179,33,50
18001,18181,0,10
18001,19157,0,11
18001,19193,0,41
18001,21049,3,0
18001,26049,0,8
18001,26051,0,6
18001,26063,0,4
18001,26125,6,9
18001,27057,0,5
18001,29121,113,0
18001,39017,0,22
18001,39051,0,8
18001,39063,0,10
18001,39107,21,0
18001,39113,0,5
18001,39137,39,0
18001,39149,0,26
18001,39161,10,86
18001,42071,8,0
18001,47165,0,26
18001,ASI000,107,
18001,SAM000,13,
18003,1015,0,9
18003,1017,59,0
18003,1069,0,3
18003,1073,14,105
18003,1089,23,15
18003,1097,128,37
18003,1125,0,19
18003,2020,14,0
18003,4003,16,0
18003,4005,4,0
18003,4013,62,47
18003,4019,36,68
18003,4025,30,0
18003,5115,20,0
18003,6001,29,0
18003,6015,41,0
18003,6025,17,0
18003,6037,10,43
18003,6047,0,14
18003,6059,80,44
18003,6061,3,0
18003,6067,13,0
18003,6071,25,0
18003,6073,30,65
18003,6075,0,16
18003,6085,124,0
18003,6095,39,0
18003,6099,0,21
18003,6111,0,11
18003,6113,0,14
18003,8005,19,0
18003,8031,29,0
18003,8041,0,97
18003,8059,8,0
18003,11001,16,58
18003,12009,36,11
18003,12011,6,0
18003,12015,0,16
18003,12021,12,0
18003,12023,0,19
18003,12031,0,146
18003,12033,0,10
18003,12041,14,0
18003,12057,45,28
18003,12061,0,73
18003,12071,13,21
18003,12073,0,9
18003,12081,9,85
18003,12086,25,0
18003,12091,0,24
18003,12095,14,7
18003,12097,0,46
18003,12099,18,184
18003,12101,0,15
18003,12103,11,87
18003,12105,0,93
18003,12115,83,0
18003,12117,59,0
18003,12119,0,16
18003,12127,0,6
18003,13057,0,3
18003,13059,0,7
18003,13067,76,49
18003,13089,18,4
18003,13121,9,0
18003,13129,16,0
18003,13153,17,0
18003,13157,4,0
18003,13215,0,9
18003,16027,7,0
18003,17001,0,83
18003,17029,8,0
18003,17031,208,328
18003,17043,96,26
18003,17053,13,0
18003,17075,0,2
18003,17077,26,0
18003,17089,0,46
18003,17097,0,168
18003,17103,1,0
18003,17113,0,8
18003,17135,28,0
18003,17143,25,37
18003,17161,0,39
18003,17163,10,37
18003,17167,0,5
18003,17175,0,4
18003,17179,21,30
18003,17201,255,12
18003,18005,21,200
18003,18007,0,18
18003,18009,12,0
18003,18011,8,48
18003,18015,3,10
18003,18017,29,33
18003,18019,0,3
18003,18023,12,0
18003,18027,6,0
18003,18029,0,8
18003,18033,512,606
18003,18035,205,891
18003,18037,73,23
18003,18039,242,577
18003,18041,1,0
18003,18045,5,0
18003,18049,49,5
18003,18051,0,13
18003,18053,54,112
18003,18057,104,213
18003,18059,0,9
18003,18063,94,70
18003,18065,35,117
18003,18067,46,2
18003,18069,146,341
18003,18073,0,19
18003,18075,2,74
18003,18077,8,61
18003,18079,4,0
18003,18081,0,25
18003,18083,0,29
18003,18085,309,235
18003,18087,63,247
18003,18089,162,206
18003,18091,58,356
18003,18093,7,0
18003,18095,22,90
18003,18097,387,"1,029"
18003,18099,18,143
18003,18103,34,84
18003,18105,61,697
18003,18107,92,52
18003,18109,11,0
18003,18113,280,341
18003,18117,0,10
18003,18121,0,99
18003,18123,0,30
18003,18127,38,1
18003,18133,0,28
18003,18139,38,0
18003,18141,326,69
18003,18149,11,0
18003,18151,333,236
18003,18153,0,33
18003,18157,96,467
18003,18161,6,0
18003,18163,22,51
18003,18167,45,165
18003,18169,40,36
18003,18177,42,34
18003,18179,261,269
18003,18181,27,4
18003,18183,489,342
18003,19029,0,1
18003,19045,0,1
18003,19103,45,113
18003,19113,0,104
18003,19127,0,6
18003,19153,0,7
18003,19163,8,11
18003,20045,4,0
18003,20061,0,33
18003,20077,0,5
18003,20121,5,1
18003,20125,8,0
18003,20155,0,1
18003,20161,21,0
18003,20173,97,5
18003,20177,0,18
18003,20209,4,0
18003,21005,0,6
18003,21007,0,6
18003,21021,14,0
18003,21037,0,1
18003,21047,0,46
18003,21067,0,156
18003,21073,0,15
18003,21093,9,84
18003,21095,40,0
18003,21111,21,46
18003,21145,0,14
18003,21151,0,1
18003,21179,0,1
18003,21205,70,0
18003,21227,0,10
18003,22059,0,21
18003,22061,11,0
18003,22115,45,0
18003,23001,11,0
