"placeA_FIPS","placeB_FIPS","BtoA","AtoB"
"10005","37","273","320"
"10005","ISL000","25","0"
"10005","50","0","11"
"10005","NAM000","16","0"
"10005","53","16","0"
"10005","CAR000","87","0"
"10005","32","0","39"
"10005","24","2598","2188"
"10005","25","30","0"
"10005","26","65","9"
"10005","27","36","13"
"10005","21","70","126"
"10005","48","66","67"
"10005","49","0","45"
"10005","47","46","79"
"10005","45","94","107"
"10005","42","1452","546"
"10005","29","17","29"
"10005","40","16","0"
"10005","41","0","29"
"10005","1","31","85"
"10005","SAM000","46","0"
"10005","2","94","0"
"10005","4","9","33"
"10005","6","61","66"
"10005","9","113","0"
"10005","8","0","112"
"10005","OCE000","16","0"
"10005","EUR000","252","0"
"10005","CAM000","632","0"
"10005","39","48","39"
"10005","72","49","0"
"10005","AFR000","8","0"
"10005","11","63","0"
"10005","13","116","71"
"10005","12","222","450"
"10005","15","0","21"
"10005","22","42","0"
"10005","17","26","0"
"10005","55","0","73"
"10005","54","24","143"
"10005","31","31","0"
"10005","23","0","55"
"10005","51","511","249"
"10005","36","319","49"
"10005","35","41","14"
"10005","34","479","272"
"10005","33","20","0"
"10005","18","0","109"
"10005","ASI000","62","0"
"10001","10005","1221","1100"
"10001","56","95","0"
"10001","10003","1782","2116"
"10001","51","249","308"
"10001","19","0","7"
"10001","NAM000","8","0"
"10001","49","107","82"
"10001","CAR000","35","0"
"10001","24","976","668"
"10001","25","17","15"
"10001","26","5","41"
"10001","27","11","3"
"10001","20","15","0"
"10001","21","14","54"
"10001","48","101","135"
"10001","23","121","0"
"10001","46","16","0"
"10001","47","82","39"
"10001","44","0","31"
"10001","45","133","102"
"10001","42","631","753"
"10001","29","136","43"
"10001","40","5","88"
"10001","41","14","0"
"10001","1","19","100"
"10001","35","29","76"
"10001","SAM000","47","0"
"10001","2","120","10"
"10001","5","0","10"
"10001","4","0","46"
"10001","6","82","46"
"10001","9","47","130"
"10001","8","48","0"
"10001","28","5","25"
"10001","EUR000","320","0"
"10001","39","79","39"
"10001","38","0","2"
"10001","72","40","0"
"10001","AFR000","14","0"
"10001","11","90","0"
"10001","13","176","83"
"10001","12","222","698"
"10001","15","46","159"
"10001","22","28","0"
"10001","17","86","34"
"10001","16","63","32"
"10001","55","0","71"
"10001","32","93","136"
"10001","31","20","9"
"10001","30","0","98"
"10001","37","80","351"
"10001","36","800","166"
"10001","53","106","8"
"10001","34","1023","279"
"10001","33","65","0"
"10001","18","62","19"
"10001","54","18","0"
"10001","ASI000","275","0"
"10003","10005","848","733"
"10003","30","12","0"
"10003","37","351","552"
"10003","ISL000","51","0"
"10003","50","0","31"
"10003","NAM000","55","0"
"10003","35","32","25"
"10003","CAR000","170","0"
"10003","24","1795","2518"
"10003","25","591","142"
"10003","26","113","144"
"10003","27","132","62"
"10003","20","29","118"
"10003","21","50","0"
"10003","48","224","607"
"10003","49","120","0"
"10003","47","57","105"
"10003","44","94","40"
"10003","45","100","329"
"10003","42","6612","4238"
"10003","29","184","51"
"10003","40","4","91"
"10003","41","0","64"
"10003","1","77","67"
"10003","SAM000","37","0"
"10003","2","51","11"
"10003","4","216","236"
"10003","6","824","450"
"10003","9","488","384"
"10003","8","60","199"
"10003","18","35","83"
"10003","28","62","19"
"10003","56","9","0"
"10003","EUR000","337","0"
"10003","CAM000","259","0"
"10003","13","303","385"
"10003","38","0","8"
"10003","72","414","19"
"10003","AFR000","180","0"
"10003","11","34","234"
"10003","39","341","314"
"10003","12","655","1100"
"10003","15","0","35"
"10003","22","29","124"
"10003","17","269","262"
"10003","16","44","0"
"10003","55","9","65"
"10003","54","59","219"
"10003","31","28","42"
"10003","23","20","95"
"10003","51","827","893"
"10003","36","2284","977"
"10003","53","51","62"
"10003","34","3621","1372"
"10003","19","2","19"
"10003","32","21","29"
"10003","33","13","4"
"10003","ASI000","1516","0"
