"placeA_FIPS","placeB_FIPS","BtoA","AtoB"
"26107","56","0","43"
"26107","42","0","15"
"26107","48","40","462"
"26107","29","0","11"
"26107","NAM000","36","0"
"26107","49","39","0"
"26107","32","4","0"
"26107","53","15","5"
"26107","26131","15","0"
"26107","26157","22","0"
"26107","25","0","64"
"26107","26155","71","3"
"26107","27","0","139"
"26107","20","58","0"
"26107","21","9","0"
"26107","22","0","62"
"26107","23","3","0"
"26107","47","3","42"
"26107","51","12","68"
"26107","45","4","0"
"26107","28","0","317"
"26107","26137","0","14"
"26107","26159","30","0"
"26107","26165","4","68"
"26107","26111","36","107"
"26107","2","0","14"
"26107","5","17","0"
"26107","4","46","12"
"26107","26133","96","69"
"26107","6","64","0"
"26107","8","28","12"
"26107","26119","0","3"
"26107","26139","155","19"
"26107","26109","0","4"
"26107","CAM000","9","0"
"26107","39","27","0"
"26107","26151","35","0"
"26107","38","17","0"
"26107","ASI000","97","0"
"26107","AFR000","2","0"
"26107","26117","108","127"
"26107","26141","2","0"
"26107","13","5","0"
"26107","12","38","52"
"26107","EUR000","27","0"
"26107","26145","68","28"
"26107","17","79","102"
"26107","26147","17","0"
"26107","19","9","0"
"26107","18","23","267"
"26107","26149","0","51"
"26107","37","47","33"
"26107","36","7","22"
"26107","35","0","56"
"26107","34","0","5"
"26107","26127","20","0"
"26107","55","11","31"
"26107","26125","163","57"
"26107","26123","352","146"
"26107","26121","116","42"
"26107","26163","101","36"
"26107","26161","47","37"
"26107","33","58","0"
"26107","26129","0","4"
"26105","30","0","9"
"26105","42","3","0"
"26105","45","0","6"
"26105","53","3","24"
"26105","26157","8","0"
"26105","25","9","0"
"26105","26155","1","0"
"26105","27","0","11"
"26105","20","4","0"
"26105","21","5","0"
"26105","48","19","55"
"26105","49","0","4"
"26105","26125","73","17"
"26105","28","3","0"
"26105","29","0","32"
"26105","40","10","0"
"26105","26113","0","3"
"26105","2","0","2"
"26105","4","0","19"
"26105","26133","6","0"
"26105","6","31","0"
"26105","9","13","0"
"26105","26139","168","24"
"26105","39","34","31"
"26105","26143","12","0"
"26105","ASI000","32","0"
"26105","26161","8","7"
"26105","13","9","0"
"26105","12","107","30"
"26105","EUR000","6","0"
"26105","26145","19","13"
"26105","17","28","0"
"26105","16","0","10"
"26105","19","0","51"
"26105","18","65","0"
"26105","31","0","29"
"26105","26149","13","0"
"26105","51","0","64"
"26105","35","0","21"
"26105","34","1","0"
"26105","26127","170","26"
"26105","55","18","0"
"26105","1","11","19"
"26105","26123","2","0"
"26105","26121","84","84"
