"placeA_FIPS","placeB_FIPS","BtoA","AtoB"
"9007","56","10","0"
"9007","54","50","0"
"9007","42","243","50"
"9007","50","28","201"
"9007","9015","234","203"
"9007","NAM000","9","0"
"9007","9011","660","811"
"9007","9013","242","549"
"9007","CAR000","57","0"
"9007","53","18","39"
"9007","24","142","128"
"9007","25","330","502"
"9007","26","0","125"
"9007","EUR000","108","0"
"9007","20","33","0"
"9007","21","0","10"
"9007","22","0","10"
"9007","23","17","156"
"9007","46","0","1"
"9007","44","191","134"
"9007","45","93","114"
"9007","28","22","0"
"9007","29","18","30"
"9007","40","32","0"
"9007","41","2","0"
"9007","SAM000","46","0"
"9007","4","104","0"
"9007","6","235","463"
"9007","8","168","72"
"9007","51","82","178"
"9007","49","37","47"
"9007","39","17","86"
"9007","38","0","6"
"9007","72","306","0"
"9007","AFR000","64","0"
"9007","9009","1714","1452"
"9007","11","15","63"
"9007","10","95","0"
"9007","13","32","161"
"9007","12","235","585"
"9007","48","65","61"
"9007","17","32","116"
"9007","16","0","13"
"9007","19","14","0"
"9007","18","11","2"
"9007","31","0","16"
"9007","30","12","7"
"9007","37","111","177"
"9007","36","504","301"
"9007","35","65","4"
"9007","34","152","30"
"9007","33","118","144"
"9007","32","21","34"
"9007","ASI000","237","0"
"9015","56","8","0"
"9015","51","157","0"
"9015","50","38","19"
"9015","49","8","0"
"9015","CAR000","36","0"
"9015","53","94","0"
"9015","24","21","55"
"9015","25","360","534"
"9015","EUR000","71","0"
"9015","20","0","15"
"9015","48","195","30"
"9015","23","30","158"
"9015","47","20","0"
"9015","44","627","164"
"9015","45","20","45"
"9015","42","33","88"
"9015","2","24","0"
"9015","4","9","0"
"9015","6","0","17"
"9015","8","17","9"
"9015","CAM000","179","0"
"9015","39","73","62"
"9015","38","0","6"
"9015","72","38","31"
"9015","AFR000","13","0"
"9015","11","0","19"
"9015","10","281","0"
"9015","13","0","11"
"9015","12","142","217"
"9015","17","42","62"
"9015","33","52","138"
"9015","18","0","33"
"9015","31","0","4"
"9015","30","64","0"
"9015","37","0","16"
"9015","36","57","141"
"9015","35","0","22"
"9015","34","21","301"
"9015","SAM000","34","0"
"9015","32","0","16"
"9015","ASI000","57","0"
"9005","56","7","2"
"9005","51","26","224"
"9005","ISL000","23","0"
"9005","50","8","91"
"9005","9015","13","92"
"9005","NAM000","22","0"
"9005","9011","125","176"
"9005","9013","30","273"
"9005","CAR000","15","0"
"9005","24","56","48"
"9005","25","296","460"
"9005","26","17","30"
"9005","27","0","22"
"9005","20","6","0"
"9005","21","19","0"
"9005","22","0","4"
"9005","23","9","128"
"9005","47","9","18"
"9005","44","12","196"
"9005","45","0","403"
"9005","42","64","268"
"9005","29","14","53"
"9005","40","28","0"
"9005","41","3","51"
"9005","SAM000","120","0"
"9005","5","0","62"
"9005","4","14","35"
"9005","6","208","237"
"9005","8","13","125"
"9005","49","0","61"
"9005","EUR000","95","0"
"9005","39","7","23"
"9005","9007","136","166"
"9005","38","0","2"
"9005","72","39","0"
"9005","9009","1066","1381"
"9005","11","12","23"
"9005","13","88","224"
"9005","12","313","452"
"9005","15","11","0"
"9005","48","107","105"
"9005","17","31","38"
"9005","55","22","5"
"9005","19","0","88"
"9005","32","36","41"
"9005","30","0","3"
"9005","37","185","202"
"9005","36","685","1024"
"9005","53","22","87"
"9005","34","38","52"
"9005","33","113","204"
"9005","54","35","0"
"9005","ASI000","123","0"
"9003","54","12","37"
"9003","42","910","879"
"9003","ISL000","10","0"
"9003","50","167","498"
"9003","9015","604","881"
"9003","NAM000","247","0"
"9003","9011","1148","1272"
"9003","9013","3428","4787"
"9003","CAR000","626","0"
"9003","53","410","107"
"9003","24","371","386"
"9003","25","3274","3631"
"9003","26","105","226"
"9003","27","119","109"
"9003","20","61","16"
"9003","21","31","147"
"9003","22","35","47"
"9003","23","198","333"
"9003","46","0","1"
"9003","47","193","83"
"9003","44","276","469"
"9003","45","133","406"
"9003","28","10","53"
"9003","29","41","172"
"9003","40","73","0"
"9003","41","29","18"
"9003","1","114","45"
"9003","SAM000","211","0"
"9003","2","93","0"
"9003","5","0","23"
"9003","4","282","451"
"9003","6","864","737"
"9003","8","167","230"
"9003","51","541","269"
"9003","49","54","35"
"9003","OCE000","26","0"
"9003","EUR000","669","0"
"9003","CAM000","203","0"
"9003","39","350","187"
"9003","9007","2445","1824"
"9003","9005","1489","1137"
"9003","38","0","7"
"9003","72","1170","548"
"9003","AFR000","341","0"
"9003","9009","4324","3660"
"9003","11","38","130"
"9003","10","41","167"
"9003","13","490","920"
"9003","12","1448","2760"
"9003","15","93","76"
"9003","48","247","419"
"9003","17","429","166"
"9003","16","0","4"
"9003","19","6","23"
"9003","18","212","164"
"9003","31","0","52"
"9003","30","8","0"
"9003","37","287","1130"
"9003","36","3354","2067"
"9003","35","0","32"
"9003","34","1022","542"
"9003","33","431","378"
"9003","55","311","133"
"9003","32","52","81"
"9003","ASI000","1636","0"
"9011","54","0","26"
"9011","42","265","282"
"9011","ISL000","60","0"
"9011","50","114","109"
"9011","9015","1267","1914"
"9011","NAM000","34","0"
"9011","49","37","46"
"9011","9013","485","890"
"9011","CAR000","346","0"
"9011","53","352","692"
"9011","24","150","161"
"9011","25","835","715"
"9011","26","205","42"
"9011","27","66","92"
"9011","20","36","35"
"9011","21","32","35"
"9011","22","35","11"
"9011","23","90","169"
"9011","46","0","1"
"9011","47","56","95"
"9011","44","748","1154"
"9011","45","384","463"
"9011","28","9","31"
"9011","29","57","11"
"9011","40","74","0"
"9011","41","157","87"
"9011","1","29","44"
"9011","SAM000","112","0"
"9011","2","97","78"
"9011","5","19","107"
"9011","4","146","31"
"9011","6","1134","732"
"9011","8","95","187"
"9011","51","457","904"
"9011","EUR000","260","0"
"9011","CAM000","13","0"
"9011","39","273","166"
"9011","38","0","1"
"9011","72","295","63"
"9011","AFR000","35","0"
